time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
38360.0000 0.0231 0.0907 0.2120 2.7718 2.8822 2.4809
38370.0000 -0.0062 0.0554 0.2081 2.9712 2.7329 2.7199
38380.0000 -0.0872 0.1096 0.1826 2.7331 2.7954 2.9556
38390.0000 -0.0689 0.0501 0.1084 2.8047 2.8812 2.6754
38400.0000 -0.0323 0.0382 -0.0382 2.7816 2.7175 2.5779
38410.0000 -0.0470 0.0019 0.0513 2.6153 2.6108 2.6458
38420.0000 -0.0550 -0.0814 0.2307 2.6622 2.6784 2.6939
38430.0000 -0.0102 -0.0328 0.1905 2.6702 2.7390 2.6075
38440.0000 -0.1862 0.0156 0.1222 2.7377 2.7617 2.6121
38450.0000 0.0063 -0.1205 -0.0000 2.7280 2.7126 2.7472
38460.0000 -0.0133 -0.1913 -0.0063 2.6694 2.5396 2.7386
38470.0000 -0.1777 -0.0917 0.0454 2.7142 2.6833 2.6098
38480.0000 -0.0148 0.1249 0.0162 2.7155 2.6757 2.7400
38490.0000 -0.2035 -0.0775 0.0570 2.6868 2.7905 2.7383
38500.0000 -0.1006 0.1259 0.1047 2.5956 2.5797 2.7254
38510.0000 -0.2025 0.0591 -0.0055 2.7241 2.8641 2.6297
38520.0000 -0.1861 -0.0741 0.1042 2.7107 2.6540 2.7930
38530.0000 -0.1042 -0.0273 0.0593 2.6945 2.7957 2.7796
38540.0000 0.0044 -0.0477 0.0984 2.6270 2.6937 2.8818
38550.0000 -0.0411 -0.0349 0.0365 2.5363 2.5762 2.9252
38560.0000 -0.0182 0.0242 -0.0586 2.6254 2.8298 2.8998
38570.0000 0.0052 -0.0542 0.0176 2.7477 2.8157 2.7812
38580.0000 0.2072 0.0053 0.0275 2.6930 2.7346 2.6633
38590.0000 0.0106 -0.1311 -0.1169 2.8727 2.6867 2.7555
38600.0000 -0.1024 -0.2636 -0.1537 2.7139 2.8843 2.8005
38610.0000 0.0395 -0.1890 -0.0662 2.8732 2.7907 2.7753
38620.0000 -0.0258 -0.1412 -0.1253 2.7063 2.7508 2.7785
38630.0000 -0.0274 -0.2137 -0.1452 2.7716 2.8118 2.8832
38640.0000 -0.1212 -0.1955 -0.2190 2.8000 2.7283 2.5242
38650.0000 -0.0190 -0.1623 -0.1653 2.7503 2.7068 2.6846
38660.0000 -0.0099 -0.1249 -0.0157 2.7982 2.9358 2.7998
38670.0000 0.0044 -0.1224 -0.0156 2.8010 2.9304 2.6764
38680.0000 -0.0094 -0.0712 -0.1531 2.7167 2.6789 2.6952
38690.0000 -0.0926 -0.0689 -0.1178 2.5860 2.7067 2.7648
38700.0000 -0.0584 -0.0697 -0.1586 2.5331 2.6418 2.6977
38710.0000 -0.0261 -0.0030 -0.0066 2.8603 2.7986 2.6197
38720.0000 -0.0975 -0.1360 -0.0955 2.7304 2.8004 2.8021
38730.0000 0.0359 0.0697 -0.0319 2.7561 2.9093 2.8194
38740.0000 -0.0536 0.1078 0.1482 2.7490 2.6809 2.8299
38750.0000 0.0515 0.0562 0.0692 2.6618 2.9322 2.4806
38760.0000 0.0297 0.0983 0.2294 2.6827 2.8919 2.7717
38770.0000 -0.0711 -0.0367 -0.0427 2.8570 2.8412 2.8505
38780.0000 0.0989 0.1254 0.0081 2.7467 2.8360 2.8563
38790.0000 0.0323 -0.0840 0.1289 2.8773 2.6970 2.8955
38800.0000 0.0866 -0.0024 -0.0084 2.8605 2.8105 2.8216
38810.0000 -0.1349 0.0778 0.0029 2.8204 2.8038 2.7070
38820.0000 -0.1181 -0.0071 -0.2221 2.8584 2.7313 2.8044
38830.0000 -0.0204 -0.0184 -0.0368 2.6906 2.7963 2.8213
38840.0000 0.0266 0.1088 0.1982 2.6006 2.7473 2.6536
38850.0000 -0.1743 0.0653 0.1390 2.7559 2.6058 2.7556
38860.0000 0.0302 -0.0645 0.0068 2.5986 2.6848 2.6899
38870.0000 -0.0481 0.0565 0.1495 2.6832 2.7414 2.6942
38880.0000 -0.0543 -0.0455 0.1062 2.6890 2.8083 2.7108
38890.0000 -0.2526 -0.0998 0.1098 2.9239 2.6635 2.8610
38900.0000 0.0853 0.0334 0.0472 2.8653 2.8764 2.8002
38910.0000 0.0392 0.0404 0.1614 2.8446 2.8666 2.7951
38920.0000 0.0591 -0.0433 0.1210 2.7508 2.6020 2.7244
38930.0000 0.0063 -0.1095 -0.1336 2.6252 2.7662 2.8735
38940.0000 -0.1645 -0.0889 0.1001 2.7165 2.7193 2.6225
38950.0000 -0.1255 0.0975 0.0627 2.6551 2.7524 2.5818
38960.0000 -0.1685 0.1304 0.2203 2.8418 2.8088 2.5211
38970.0000 -0.0742 -0.0056 0.0144 2.7156 2.8331 2.5832
38980.0000 -0.0990 -0.0138 -0.0019 2.6812 2.7960 2.6737
38990.0000 -0.1490 -0.0872 0.2216 2.7152 2.5304 2.6973
39000.0000 -0.0297 0.0341 0.2463 2.7099 2.6154 2.7447
39010.0000 0.0401 -0.0846 0.0497 2.6287 2.7492 2.7571
39020.0000 0.0309 -0.1135 0.2139 2.7428 2.7100 2.7395
39030.0000 -0.0751 -0.2274 0.0472 2.6704 2.6221 2.7178
39040.0000 -0.0553 0.0466 -0.0102 2.6206 2.6588 2.8100
39050.0000 -0.2234 -0.1483 -0.1292 2.8644 2.7813 2.7334
39060.0000 0.0610 -0.1758 0.0528 2.9131 2.6943 2.7925
39070.0000 -0.1440 -0.3112 -0.0179 2.6970 2.6417 2.6862
39080.0000 -0.2265 -0.2411 -0.0333 2.5873 2.7774 2.7768
39090.0000 -0.1019 -0.2750 -0.0101 2.7631 2.5533 2.8152
39100.0000 0.0464 -0.1920 -0.2214 2.5309 2.5170 2.6956
39110.0000 -0.0633 -0.1205 -0.1338 2.5903 2.8236 2.7465
39120.0000 -0.1546 -0.0956 -0.1183 2.6936 2.7410 2.7208
39130.0000 -0.1157 -0.0729 -0.0582 2.4957 2.5464 2.7372
39140.0000 -0.1063 0.1014 -0.1891 2.4573 2.8167 2.6461
39150.0000 -0.2508 -0.0762 0.0419 2.6373 2.6633 2.8576
39160.0000 -0.0960 -0.1482 -0.1067 2.5920 2.6928 2.7541
39170.0000 -0.0935 -0.1079 -0.1025 2.5697 2.5319 2.5107
39180.0000 -0.0566 -0.2353 -0.0699 2.6329 2.6744 2.7165
39190.0000 -0.2157 -0.2308 -0.1183 2.7069 2.6631 2.7047
39200.0000 -0.0590 -0.0947 0.0124 2.6943 2.5441 2.5767
39210.0000 -0.0229 -0.0899 -0.0639 2.7675 2.6220 2.8013
39220.0000 -0.0346 -0.1547 -0.0704 2.8163 2.6841 2.8781
39230.0000 -0.3738 -0.1872 0.0025 2.8794 2.5932 2.6365
39240.0000 -0.1601 -0.1974 0.0875 2.7510 2.7813 2.5990
39250.0000 -0.1117 -0.3226 -0.0905 2.7622 2.5529 2.5737
39260.0000 -0.0461 -0.3024 -0.0005 2.6916 2.6277 2.6065
39270.0000 -0.1779 -0.2078 0.0621 2.5957 2.5957 2.5198
39280.0000 -0.0963 -0.1843 0.1057 2.5872 2.4964 2.5526
39290.0000 -0.1436 -0.1491 0.2988 2.4604 2.7081 2.7232
39300.0000 -0.0251 -0.0604 0.2076 2.7636 2.4920 2.5751
39310.0000 0.0347 0.0163 0.2629 2.5673 2.5234 2.6233
39320.0000 -0.0014 -0.1469 0.1555 2.8865 2.6833 2.6530
39330.0000 -0.1295 0.0233 0.1719 2.6719 2.7677 2.3897
39340.0000 0.0305 0.0638 0.0926 2.6078 2.7232 2.4423
39350.0000 -0.0364 -0.1273 0.0232 2.5273 2.7051 2.5516
39360.0000 -0.1111 -0.1348 0.1802 2.8119 2.7406 2.5988
39370.0000 -0.0886 -0.1228 0.1566 2.7688 2.6827 2.6459
39380.0000 -0.0061 0.0111 0.1242 2.8247 2.8252 2.6623
39390.0000 0.1143 0.0044 0.0062 2.6165 2.6125 2.6463
39400.0000 0.1363 0.1084 0.2384 2.6639 2.8336 2.7385
39410.0000 -0.0658 0.0252 0.1219 2.8944 2.7669 2.7629
39420.0000 -0.1141 0.1048 0.1290 2.9326 2.7406 2.7594
39430.0000 0.0079 0.2205 -0.0888 2.7892 2.9234 2.8751
39440.0000 -0.1849 0.1561 0.0605 2.7582 2.6293 2.6913
39450.0000 -0.0186 0.1305 0.2073 2.7049 2.7343 2.7398
39460.0000 -0.1962 -0.0907 0.1433 2.6865 2.7065 2.7310
39470.0000 -0.0259 -0.0277 -0.0543 2.6103 2.6829 2.7995
39480.0000 -0.0353 -0.1413 -0.0371 2.8553 2.7005 2.6968
39490.0000 0.0705 -0.0579 0.0593 2.7180 2.5789 2.7418
39500.0000 0.0140 -0.1529 -0.0662 2.6293 2.7414 2.8399
39510.0000 0.0203 -0.0183 0.0870 2.6845 2.6328 2.7662
39520.0000 0.0922 -0.2681 -0.0853 2.9411 2.7677 2.6812
39530.0000 -0.0259 -0.1179 0.0083 2.9658 2.6233 2.7760
39540.0000 -0.2471 -0.1105 -0.1413 2.8829 2.6217 2.7451
39550.0000 -0.1874 0.0186 -0.0695 2.8468 2.6221 2.5011
39560.0000 -0.0255 0.0400 -0.0422 2.9522 2.5881 2.6332
39570.0000 -0.0082 -0.1082 -0.0161 2.8584 2.5619 2.6467
39580.0000 -0.1568 -0.0704 -0.1452 2.7277 2.7257 2.7108
39590.0000 -0.0175 -0.2431 -0.0937 2.8216 2.7467 2.5961
39600.0000 0.1622 -0.0879 -0.1002 2.8262 2.7595 2.6731
39610.0000 0.0030 -0.1950 0.1022 2.6457 2.7397 2.8459
39620.0000 -0.0875 -0.1318 -0.1652 2.7126 2.8025 2.9460
39630.0000 0.0594 -0.1594 0.0184 2.6107 2.8787 2.7290
39640.0000 0.0352 -0.1038 -0.0421 2.6319 2.7404 2.7569
39650.0000 0.0092 -0.0891 -0.0483 2.6745 2.7307 2.7606
39660.0000 0.0074 -0.0736 0.0411 2.6570 2.6838 2.7099
39670.0000 0.0903 -0.1102 -0.1155 2.8702 2.7913 2.6937
39680.0000 -0.0277 -0.1240 0.0292 2.6712 2.7128 2.6499
39690.0000 -0.1090 -0.1299 -0.0117 2.7114 2.6768 2.6180
39700.0000 -0.0854 -0.0696 -0.0613 2.6048 2.6786 2.6743
39710.0000 0.0341 -0.0625 -0.0465 2.7085 2.6803 2.6965
39720.0000 0.2143 -0.2063 0.1814 2.7187 2.8591 2.9075
39730.0000 0.0784 -0.0265 0.0636 2.8422 2.7939 2.7511
39740.0000 0.0144 -0.0508 -0.0307 2.8172 2.7970 2.6792
39750.0000 -0.0611 -0.0177 0.0522 2.7301 2.8023 2.7564
39760.0000 -0.0565 -0.1498 -0.0418 2.6280 2.6851 2.7790
39770.0000 0.0832 -0.0926 0.0682 2.9559 2.7668 2.7943
39780.0000 0.1885 -0.1717 -0.1613 2.7434 2.8873 2.7870
39790.0000 0.0967 -0.1738 -0.0556 2.7300 2.6990 2.7982
39800.0000 0.0681 0.1096 0.0736 2.5041 2.5641 2.6761
39810.0000 0.0755 -0.1409 0.0184 2.5802 2.6039 2.5853
39820.0000 0.0332 -0.1404 0.1553 2.6022 2.7707 2.6432
39830.0000 0.2008 -0.0797 0.0224 2.4910 2.6820 2.7184
39840.0000 0.1496 0.0399 -0.0048 2.6313 2.7367 2.7683
39850.0000 0.1926 -0.0195 -0.1209 2.7574 2.7214 2.7841
39860.0000 0.1775 -0.0742 -0.1356 2.5375 2.7145 2.6009
39870.0000 0.1523 0.1475 -0.1662 2.6970 2.8461 2.6844
39880.0000 -0.0574 0.1499 0.0076 2.7069 2.8173 2.7967
39890.0000 -0.1189 -0.0110 -0.1215 2.5975 2.8921 2.6610
39900.0000 0.1533 -0.0057 -0.0985 2.5990 2.7704 2.7603
39910.0000 0.3081 0.0854 0.0499 2.6134 2.8045 2.5853
39920.0000 0.0656 0.0705 -0.1084 2.6306 2.8357 2.7171
39930.0000 0.0329 -0.0660 -0.2649 2.8242 2.8015 2.8146
39940.0000 0.0092 -0.0983 -0.0775 2.7737 2.7293 2.7975
39950.0000 0.0220 -0.0441 -0.0489 2.7324 2.7712 2.7509
39960.0000 0.0218 0.0296 -0.0445 2.7012 2.8262 2.7416
39970.0000 0.1313 0.0158 0.1003 2.6516 2.6803 2.4330
39980.0000 0.0472 0.0160 -0.0151 2.7696 2.6278 2.6112
39990.0000 0.1807 0.1074 0.1212 2.8379 2.8528 2.6415
40000.0000 0.2119 0.1648 0.0399 2.8668 2.6318 2.7917
40010.0000 0.0930 0.1326 0.0155 2.7637 2.7500 2.9008
40020.0000 0.2102 0.1414 -0.0523 2.7813 2.8854 2.7841
40030.0000 0.1452 0.0943 -0.0208 2.7393 2.7847 2.6815
40040.0000 0.1194 0.1488 0.0053 2.6154 2.6834 2.7543
40050.0000 0.2569 0.0784 -0.0009 2.7776 2.6379 2.4666
40060.0000 -0.1157 -0.0681 -0.0169 2.7859 2.7731 2.4944
40070.0000 0.0357 0.0638 0.0361 2.7258 2.6821 2.4650
40080.0000 0.0487 -0.0503 0.1189 2.7964 2.6659 2.5226
40090.0000 -0.0586 0.1041 0.0014 2.5618 2.6306 2.6270
40100.0000 -0.0713 0.1452 -0.0352 2.7298 2.5651 2.6372
40110.0000 0.0502 0.1602 -0.1321 2.7819 2.6680 2.4839
40120.0000 0.0587 0.1292 0.0561 2.7626 2.8468 2.6547
40130.0000 0.0203 0.0589 -0.1760 2.6581 2.6012 2.5858
40140.0000 0.2727 0.1404 -0.0952 2.6459 2.5629 2.5956
40150.0000 0.1178 0.2183 -0.1280 2.6147 2.6232 2.6945
40160.0000 0.0192 0.0992 -0.0649 2.9314 2.5289 2.8090
40170.0000 -0.0497 0.1194 -0.1600 2.8457 2.8439 2.6764
40180.0000 -0.0098 0.0911 -0.1771 2.8563 2.6480 2.7644
40190.0000 -0.0763 -0.0553 -0.0762 2.8319 2.6372 2.6644
40200.0000 0.0475 -0.0012 -0.1259 2.7678 2.5589 2.7357
40210.0000 -0.0668 -0.0404 -0.0816 2.8086 2.6386 2.7595
40220.0000 0.0731 0.1132 -0.1954 2.8134 2.6907 2.8699
40230.0000 -0.0505 0.0214 -0.0550 2.7080 2.5915 2.9282
40240.0000 -0.1456 0.2166 0.1014 2.7406 2.4462 2.6907
40250.0000 -0.0650 0.0286 -0.0906 2.7787 2.7321 2.8534
40260.0000 -0.1602 0.0290 -0.0462 2.8510 2.6339 2.7502
40270.0000 -0.0480 0.0505 -0.3429 2.7238 2.7831 2.7702
40280.0000 0.2017 0.1485 -0.1119 2.9035 2.7874 2.8900
40290.0000 0.1315 0.1242 -0.0801 2.6765 2.9463 2.8819
40300.0000 0.1753 0.1834 -0.0851 2.5475 2.5238 2.9235
40310.0000 0.0324 0.0425 0.0286 2.6894 2.7231 2.6952
40320.0000 0.0087 -0.0329 -0.0131 2.6542 2.6142 2.7922
40330.0000 0.1112 0.1009 -0.0700 2.6900 2.7401 2.8198
40340.0000 0.0511 0.2449 -0.1533 2.6106 2.7555 2.8333
40350.0000 -0.0566 0.1563 -0.2899 2.7553 2.7339 2.7759
40360.0000 0.0964 0.1654 -0.1774 2.8415 2.7119 2.7825
40370.0000 -0.1086 0.0861 -0.1349 2.5754 2.7656 2.6525
40380.0000 0.0793 0.2594 -0.1201 2.5072 2.7993 2.7099
40390.0000 -0.1742 0.0175 -0.1470 2.6159 2.6415 2.8023
40400.0000 -0.1728 0.0349 -0.1942 2.5674 2.4379 2.7505
40410.0000 -0.0397 0.0581 -0.2462 2.8328 2.7893 2.8061
40420.0000 -0.0867 0.2304 -0.1682 2.7837 2.7472 2.7971
40430.0000 0.0265 0.1596 0.0818 2.7458 2.5702 2.8017
40440.0000 -0.1141 0.2018 0.0101 2.6284 2.6908 2.8043
40450.0000 0.0653 0.0677 -0.1458 2.7120 2.6513 2.6184
40460.0000 0.0592 0.0036 0.0229 2.7039 2.6992 2.7410
40470.0000 0.0179 -0.1308 -0.0253 2.5222 2.4481 2.6969
40480.0000 0.1831 -0.0415 0.2090 2.5284 2.5882 2.5222
40490.0000 0.2567 0.1238 -0.0633 2.8839 2.7487 2.7766
40500.0000 0.0953 -0.0487 0.2046 2.6494 2.6136 2.7850
40510.0000 0.0671 -0.0160 -0.0048 2.6383 2.5456 2.6346
40520.0000 0.1278 -0.2363 0.0959 2.8383 2.6437 2.8485
40530.0000 0.1404 -0.0143 0.1124 2.7163 2.6544 2.8067
40540.0000 0.0921 -0.1430 0.0744 2.7181 2.5251 2.7354
40550.0000 0.0204 0.2311 0.0989 2.7677 2.6047 2.8407
40560.0000 0.2014 -0.1746 0.1380 2.7386 2.6302 2.8506
40570.0000 -0.0179 -0.1788 -0.2056 2.6714 2.6102 2.8785
40580.0000 0.0302 -0.1142 -0.1118 2.8478 2.7133 2.6856
40590.0000 0.0885 -0.2581 -0.0199 2.7164 2.8254 2.7871
40600.0000 0.0914 -0.0730 -0.0699 2.7342 2.7598 2.6095
40610.0000 0.1624 -0.0590 -0.1264 2.7825 2.6812 2.6911
40620.0000 0.0597 -0.0959 -0.1267 2.8937 2.7201 2.5594
40630.0000 0.0165 -0.1202 -0.2436 2.7290 2.5732 2.5917
40640.0000 -0.0272 -0.1376 -0.1636 2.7798 2.7286 2.8208
40650.0000 0.1413 -0.0320 -0.2181 2.7151 2.7637 2.7391
40660.0000 0.0563 0.0974 0.1083 2.7650 2.8677 2.6798
40670.0000 -0.1359 0.0368 -0.0502 2.9109 2.7282 2.6967
40680.0000 0.0153 0.0579 0.2090 2.8187 2.5734 2.6553
40690.0000 0.0072 -0.0133 0.1193 2.8838 2.5144 2.6804
40700.0000 -0.1541 0.0636 0.0107 2.6352 2.5825 2.6190
40710.0000 -0.0581 0.0397 0.0733 2.6940 2.7362 2.7918
40720.0000 -0.0803 -0.0049 0.0648 2.9041 2.7388 2.7450
40730.0000 -0.0329 0.1131 0.0363 2.7297 2.5509 2.7599
40740.0000 0.0970 -0.0941 0.0220 2.7538 2.6476 2.7021
40750.0000 -0.0452 -0.1210 -0.0262 2.7043 2.7410 2.7029
40760.0000 -0.0138 -0.0771 -0.1059 2.9054 2.8506 2.7024
40770.0000 0.0404 0.0116 -0.1575 2.8462 2.6143 2.7541
40780.0000 0.1927 0.0779 -0.1050 2.8725 2.6320 2.7736
40790.0000 -0.1544 0.0973 -0.0838 2.7867 2.6745 2.6988
40800.0000 0.0278 0.2065 0.0376 2.8684 2.7873 2.7238
40810.0000 0.0284 -0.0341 0.1517 2.8508 2.9273 2.7409
40820.0000 -0.1004 -0.0698 0.0302 2.8192 2.8517 2.7725
40830.0000 -0.1245 0.1923 -0.0521 2.6758 2.6558 2.7674
40840.0000 -0.1177 0.1653 -0.2474 2.7971 2.6924 2.8852
40850.0000 -0.0694 0.0927 -0.0918 2.8162 2.6499 2.5874
40860.0000 -0.0468 0.3463 -0.2299 2.7565 2.7637 2.7875
40870.0000 0.0285 0.1499 -0.1068 2.7181 3.0135 2.8828
40880.0000 -0.0814 0.1574 -0.2656 2.7994 2.7263 2.9627
40890.0000 -0.1479 0.0775 -0.1000 2.9463 2.9004 2.8130
40900.0000 -0.2444 -0.0360 -0.1550 2.8475 2.9274 2.8267
40910.0000 -0.2576 0.2089 -0.1860 2.7940 2.6936 2.6845
40920.0000 -0.1257 0.1602 -0.1045 2.7222 2.6907 2.7643
40930.0000 -0.1348 0.1541 0.0328 2.7021 2.8336 2.8064
40940.0000 -0.1220 0.1111 -0.2168 2.7942 2.8290 2.6645
40950.0000 0.0390 0.0576 0.0436 2.7455 2.7135 2.8638
40960.0000 -0.0640 0.0707 -0.1031 2.9106 2.7636 2.6875
40970.0000 -0.2207 0.0934 -0.0272 2.7500 2.8193 2.7345
40980.0000 0.0686 0.1235 0.1245 2.7241 2.7415 2.8372
40990.0000 0.0848 0.1330 0.0875 2.8781 2.8198 2.7451
41000.0000 -0.2871 0.0180 0.0702 2.7426 2.6282 2.7651
41010.0000 -0.1606 -0.0170 0.0270 2.8444 2.6186 2.8379
41020.0000 -0.0603 0.2270 -0.2117 2.6938 2.7868 2.6436
41030.0000 0.0001 0.2331 0.0435 2.8232 2.6764 2.6823
41040.0000 0.0171 0.1330 0.1772 2.7899 2.7230 2.6159
41050.0000 0.0721 0.1081 -0.0007 2.7957 2.5097 2.6727
41060.0000 -0.0481 0.1879 0.1087 2.7257 2.6624 2.6086
41070.0000 0.0113 0.0692 0.0563 2.8288 2.6570 2.6571
41080.0000 0.0559 0.1063 0.0430 2.6153 2.7778 2.7610
41090.0000 0.0581 0.0812 0.1185 2.5809 2.8358 2.7068
41100.0000 -0.1728 0.1460 0.0155 2.6221 2.8358 2.7742
41110.0000 -0.0716 0.0721 0.1120 2.6342 2.7938 2.7007
41120.0000 -0.0129 -0.0006 0.1601 2.7019 2.7100 2.6316
41130.0000 -0.0970 0.0402 0.3085 2.8329 2.6938 2.5919
41140.0000 -0.1610 -0.0457 0.1662 2.7608 2.6225 2.6752
41150.0000 -0.0829 0.0855 0.0485 2.6824 2.7605 2.5591
41160.0000 -0.1055 0.0555 0.1652 2.8323 2.7925 2.6196
41170.0000 -0.0879 0.0103 -0.0847 2.5166 2.7367 2.6201
41180.0000 -0.0691 0.0790 0.0983 2.7509 2.8148 2.7656
41190.0000 -0.0699 0.2308 0.1427 2.5377 2.7562 2.5297
41200.0000 -0.0872 0.0183 0.1439 2.7948 2.6640 2.7978
41210.0000 -0.0636 0.1939 -0.0433 2.9619 2.9096 2.8767
41220.0000 -0.0651 0.0060 -0.0816 2.8535 2.5913 2.7268
41230.0000 -0.2027 0.0920 0.2030 2.7966 2.6006 2.8792
41240.0000 -0.1633 -0.1739 0.1651 2.6107 2.6023 2.8981
41250.0000 -0.3485 -0.0374 -0.0533 2.7896 2.9339 2.7525
41260.0000 -0.1939 -0.0134 -0.1407 2.7980 2.7543 2.8264
41270.0000 -0.0933 -0.0129 0.0664 2.7514 2.6426 2.7945
41280.0000 -0.1496 -0.0520 0.0391 2.8302 2.6187 2.9208
41290.0000 0.0756 -0.0030 -0.0957 2.7364 2.6949 2.8096
41300.0000 -0.1044 0.1228 0.0088 2.8642 2.6977 2.6895
41310.0000 -0.1553 -0.0210 0.2658 2.7092 2.7710 2.8179
41320.0000 -0.0609 -0.0509 0.0342 2.7568 2.8871 2.8149
41330.0000 -0.0404 0.0325 0.2246 2.8283 2.7197 2.5371
41340.0000 -0.0310 0.0221 0.0895 2.6429 2.6962 2.7862
41350.0000 -0.0904 -0.0156 0.0436 2.7510 2.7435 2.7908
41360.0000 -0.2586 0.0964 0.2436 2.5711 2.7351 2.6273
41370.0000 -0.0266 0.0310 0.1155 2.6924 2.8301 2.6283
41380.0000 -0.0898 0.0758 0.0536 2.6082 2.9075 2.7907
41390.0000 0.0381 -0.0505 -0.0515 2.8531 2.7035 2.6097
41400.0000 -0.2371 -0.0062 -0.0244 2.7282 2.8169 2.7368
41410.0000 0.0266 -0.0231 -0.0194 2.5020 2.8065 2.6802
41420.0000 -0.0591 0.0948 -0.1841 2.6313 2.6328 2.7283
41430.0000 -0.0329 0.0474 -0.0142 2.8466 2.6006 2.6188
41440.0000 0.0088 0.1155 0.0821 2.7442 2.6543 2.7872
41450.0000 -0.0399 -0.0013 0.0539 2.6369 2.6184 2.6982
41460.0000 -0.0406 0.1093 0.1206 2.7173 2.7555 2.7111
41470.0000 -0.1456 0.0190 0.1257 2.6223 2.8470 2.6202
41480.0000 0.0851 0.0428 0.0105 2.8057 2.6580 2.7657
41490.0000 0.0447 0.1719 -0.0157 2.6629 2.9557 2.7865
41500.0000 -0.0621 0.0808 0.0882 2.9128 2.6191 2.8575
41510.0000 0.0966 0.2510 0.1883 2.8174 2.8297 2.5857
41520.0000 -0.0223 0.1110 -0.2211 2.8301 2.7964 2.6208
41530.0000 0.0054 0.0156 0.0038 2.5710 2.5725 2.7754
41540.0000 -0.1603 0.0125 -0.0020 2.6005 2.7266 2.7787
41550.0000 0.0786 -0.0038 -0.1433 2.6569 2.8565 2.8043
41560.0000 -0.0278 0.0407 -0.0983 2.5576 2.7024 2.9345
41570.0000 -0.0050 0.0431 0.0450 2.5997 2.6183 2.8110
41580.0000 -0.1056 0.0886 -0.0104 2.6293 2.7182 2.6737
41590.0000 -0.1329 -0.0160 0.0118 2.7328 2.6607 2.7142
41600.0000 -0.0778 0.0918 0.1086 2.6327 2.7388 2.8481
41610.0000 0.0174 -0.0220 -0.0016 2.5695 2.7031 2.6596
41620.0000 -0.0539 -0.0374 -0.0117 2.6461 2.7827 2.4076
41630.0000 0.0051 0.1944 -0.1560 2.7728 2.7275 2.7066
41640.0000 -0.0606 0.0338 -0.0998 2.7156 2.6457 2.7518
41650.0000 0.0035 0.0934 -0.0625 2.4851 2.5461 2.5946
41660.0000 -0.0738 0.1136 -0.0395 2.5344 2.6987 2.7125
41670.0000 -0.2160 0.0441 -0.1236 2.4857 2.6009 2.6062
41680.0000 -0.1348 0.0800 -0.1327 2.7134 2.9452 2.8884
41690.0000 0.0618 0.1780 -0.1088 2.6684 3.0049 2.8395
41700.0000 -0.0246 0.0791 -0.0561 2.6594 2.7657 2.7548
41710.0000 0.1541 -0.0509 0.0741 2.5374 2.8852 2.7555
41720.0000 0.0078 0.0130 -0.0120 2.7384 3.0332 2.7019
41730.0000 0.1036 0.0784 0.0522 2.7208 2.9678 2.8303
41740.0000 0.0062 -0.0889 -0.0314 2.5922 2.9165 2.7950
41750.0000 -0.0253 0.0827 -0.0606 2.8681 2.8723 2.7135
41760.0000 -0.1004 0.2458 0.1333 2.7846 2.9241 2.8439
41770.0000 0.0724 -0.1163 -0.0032 2.7274 2.7713 2.8817
41780.0000 0.0873 0.0191 0.0486 2.6542 2.9021 2.9163
41790.0000 -0.0046 0.0798 0.1456 2.6585 2.7976 2.6574
41800.0000 0.0817 -0.0322 0.1510 2.4727 2.6171 2.4863
41810.0000 0.0347 0.0663 0.2286 2.7256 2.8376 2.5059
41820.0000 0.1127 0.1614 0.1197 2.5645 2.7319 2.6372
41830.0000 0.0628 0.0334 -0.0469 2.9450 2.5931 2.6161
41840.0000 -0.0842 0.1612 -0.0559 2.6511 2.7277 2.6719
41850.0000 0.0553 0.0995 0.1437 2.7566 2.8633 2.5725
41860.0000 -0.0859 0.2478 0.1858 2.7179 2.9057 2.7603
41870.0000 -0.0676 0.2323 0.0628 2.9326 2.7796 2.6076
41880.0000 -0.0908 0.1751 0.0476 2.7765 2.8341 2.6313
41890.0000 0.0630 0.2185 0.0630 2.8579 2.8143 2.7290
41900.0000 0.0576 0.1904 -0.0323 2.6277 2.8462 2.5175
41910.0000 0.1297 0.0358 -0.0480 2.5617 2.9252 2.6835
41920.0000 0.0530 -0.0880 0.0036 2.8351 2.8218 2.5843
41930.0000 0.1378 -0.0454 -0.1100 2.7511 2.7631 2.6946
41940.0000 0.1879 -0.0889 -0.1432 2.7338 2.8769 2.6593
41950.0000 0.1958 -0.0327 0.0139 2.6510 2.7625 2.7633
41960.0000 0.0521 -0.0137 -0.0875 2.6556 2.7457 2.5941
41970.0000 0.0406 0.1344 0.0130 2.7223 3.0225 2.7465
41980.0000 -0.0338 0.1677 -0.0897 2.5460 2.5846 2.7223
41990.0000 -0.0089 0.0608 -0.1584 2.6436 2.6167 2.6539
42000.0000 0.0900 -0.1618 -0.1542 2.7741 2.7659 2.7716
42010.0000 -0.1871 -0.1545 -0.1436 2.6423 2.5862 2.6174
42020.0000 -0.0963 -0.0781 -0.0795 2.6895 2.5198 2.5517
42030.0000 -0.0189 -0.1484 -0.0368 2.8123 2.6124 2.6384
42040.0000 -0.1138 -0.0405 -0.1258 2.7431 2.7217 2.7903
42050.0000 -0.0330 0.0741 -0.1148 2.7417 2.6325 2.7663
42060.0000 -0.0057 -0.0327 -0.0697 2.7702 2.5521 2.7526
