time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
169040.0000 0.0141 -0.1950 -0.1777 2.7569 2.7847 2.6869
169050.0000 -0.1084 -0.1158 0.0199 2.6519 2.8133 2.8524
169060.0000 0.0468 -0.1372 0.0024 2.6010 2.7750 2.7305
169070.0000 0.1116 -0.0997 -0.0934 2.6074 2.8062 2.6408
169080.0000 0.2816 0.0209 -0.0995 2.5993 2.8135 2.6636
169090.0000 0.1575 0.0152 -0.2193 2.6728 2.7324 2.7783
169100.0000 0.0908 -0.1414 -0.2507 2.6715 2.7863 2.7295
169110.0000 0.1849 -0.1626 -0.1656 2.7209 2.7176 2.8084
169120.0000 0.0790 -0.2319 -0.2747 2.8161 2.7277 2.7709
169130.0000 -0.0084 -0.2915 -0.3015 2.6781 2.9164 2.8555
169140.0000 0.0881 -0.1627 -0.1069 2.6027 2.8520 2.7210
169150.0000 -0.1013 -0.2495 -0.0237 2.6039 2.6261 2.7364
169160.0000 0.0340 -0.1403 -0.1555 2.7829 2.7681 2.7405
169170.0000 0.0367 -0.1132 -0.0228 2.7347 2.7528 2.8304
169180.0000 0.1518 -0.1086 -0.0741 2.7659 2.6790 2.5906
169190.0000 0.2347 -0.2779 -0.0494 2.8212 2.8231 2.7991
169200.0000 -0.0207 -0.2756 0.0281 2.7194 2.8911 2.7576
169210.0000 0.0301 -0.1279 0.0271 2.6731 2.7309 2.7553
169220.0000 -0.1780 -0.1210 -0.0816 2.7228 2.8623 2.8985
169230.0000 -0.1508 -0.1425 -0.0952 2.7067 2.7606 2.8507
169240.0000 -0.0693 -0.1928 -0.0751 2.6017 2.6316 2.8611
169250.0000 -0.0209 -0.1433 -0.0565 2.6600 2.6789 2.7150
169260.0000 -0.0917 -0.2250 0.1013 2.7251 2.6423 2.7473
169270.0000 0.0087 -0.0839 -0.0407 2.7790 2.8661 2.8840
169280.0000 0.1134 -0.1003 -0.0893 2.7087 2.6187 2.7714
169290.0000 -0.0217 -0.0523 0.0037 2.8602 2.6398 2.8227
169300.0000 -0.0454 -0.1030 -0.1086 2.8149 2.5885 2.8147
169310.0000 0.0701 -0.0372 -0.0205 2.7833 2.6435 2.6971
169320.0000 0.1362 0.0334 0.0666 2.8632 2.6390 2.7263
169330.0000 -0.0575 -0.0009 0.0586 2.7792 2.6296 2.6572
169340.0000 -0.0740 -0.0409 0.2198 2.9372 2.6529 2.6663
169350.0000 0.0547 -0.0919 0.1889 2.6724 2.6091 2.7790
169360.0000 0.0580 -0.0706 0.1716 2.9273 2.7470 2.7257
169370.0000 -0.0271 -0.1368 0.1586 2.6264 2.6348 2.7292
169380.0000 0.1048 0.0081 0.1226 2.7076 2.6359 2.7539
169390.0000 -0.0749 -0.0931 -0.0432 2.6181 2.5727 2.7131
169400.0000 -0.0281 -0.1749 0.0327 2.6888 2.7169 2.6963
169410.0000 -0.0007 0.0492 0.1014 2.7966 2.6771 2.6475
169420.0000 -0.0886 -0.0487 0.1139 2.8744 2.7444 2.7857
169430.0000 0.0013 -0.1325 0.1056 2.8300 2.6999 2.6818
169440.0000 -0.1324 -0.0066 0.0467 2.9089 2.7682 2.7156
169450.0000 -0.0025 -0.0674 0.1519 2.9537 2.8228 2.7031
169460.0000 -0.0505 -0.1573 -0.0147 2.8724 2.6849 2.7729
169470.0000 0.0761 -0.1634 0.0059 2.6844 2.6230 2.7679
169480.0000 0.0226 -0.1969 0.0772 2.5911 2.7358 2.7197
169490.0000 0.0419 -0.0734 0.1263 2.6351 2.7376 2.6701
169500.0000 0.0566 -0.0942 0.0615 2.7405 2.7301 2.6998
169510.0000 0.0045 -0.0517 0.0460 2.5266 2.5476 2.6928
169520.0000 0.1094 -0.0538 0.0324 2.6713 2.4961 2.6481
169530.0000 0.0221 -0.0496 0.0873 2.7178 2.6763 2.6036
169540.0000 -0.0215 -0.0549 0.2165 2.8305 2.6961 2.7065
169550.0000 0.1758 0.0112 0.1510 2.8142 2.7144 2.5744
169560.0000 0.0302 0.0068 -0.0016 2.7919 2.5829 2.6755
169570.0000 0.0003 -0.1094 0.0575 2.7414 2.8105 2.6891
169580.0000 0.0368 0.0953 0.1250 2.7076 2.8729 2.7433
169590.0000 -0.1446 0.0064 0.2182 2.6453 2.8484 2.5209
169600.0000 -0.0873 0.0167 0.1518 2.7878 2.8676 2.7221
169610.0000 -0.0359 0.1343 0.0373 2.9016 2.6355 2.7402
169620.0000 -0.2134 -0.0856 0.1086 2.6135 2.8151 2.8242
169630.0000 -0.0166 0.0146 -0.0507 2.7392 2.6923 2.7415
169640.0000 -0.0278 -0.0103 -0.2003 2.6658 2.6822 2.6795
169650.0000 -0.0944 -0.0598 0.0574 2.6422 2.8142 2.7685
169660.0000 -0.0673 -0.1069 0.0492 2.6438 2.8264 2.7452
169670.0000 -0.1832 -0.0363 0.0894 2.6375 2.8404 2.8711
169680.0000 -0.0813 -0.2080 0.1470 2.6770 2.8381 2.7146
169690.0000 -0.0990 -0.2116 0.0697 2.8123 2.7600 2.5873
169700.0000 -0.0903 -0.1460 -0.0025 2.7921 2.6779 2.6886
169710.0000 -0.1778 -0.1686 0.1309 2.6639 2.5616 2.7244
169720.0000 -0.1874 -0.0669 -0.0215 2.6565 2.6658 2.6486
169730.0000 -0.0977 -0.0418 0.2302 2.7039 2.7345 2.5478
169740.0000 -0.1245 -0.0175 0.0959 2.5714 2.8030 2.7100
169750.0000 -0.1114 -0.1000 0.1292 2.7971 2.6821 2.6210
169760.0000 -0.1466 -0.1412 0.1022 2.6849 2.6870 2.6505
169770.0000 -0.0482 -0.0727 0.0566 2.9351 2.6170 2.6445
169780.0000 -0.0689 0.0443 0.0882 2.9205 2.7337 2.8322
169790.0000 0.0759 0.0997 0.1572 2.6965 2.8038 2.6634
169800.0000 -0.0594 -0.1119 0.2449 2.7205 2.8400 2.7752
169810.0000 -0.0557 -0.0835 0.3381 2.6261 2.6809 2.5432
169820.0000 0.0225 -0.0671 0.2540 2.8702 2.8507 2.8955
169830.0000 0.1108 -0.1204 0.2208 2.7384 2.6892 2.6174
169840.0000 -0.0844 -0.0856 0.1039 2.7424 2.7814 2.8283
169850.0000 -0.0085 -0.1793 -0.0152 2.6487 2.8338 2.8362
169860.0000 -0.0702 -0.1798 0.2442 2.7714 2.6062 2.7486
169870.0000 0.1109 -0.1961 0.1645 2.5491 2.7897 2.7570
169880.0000 -0.0054 -0.2400 0.0708 2.6366 2.8435 2.9228
169890.0000 -0.0146 -0.2277 0.1241 2.7844 2.7087 2.8141
169900.0000 -0.0874 -0.1200 0.0618 2.6811 2.6683 2.7627
169910.0000 -0.1019 -0.0726 -0.0615 2.6632 2.7736 2.8321
169920.0000 -0.0305 -0.1031 -0.1671 2.7154 2.6022 2.6869
169930.0000 0.0517 -0.0513 -0.0164 2.7183 2.8446 2.7777
169940.0000 -0.0075 0.0400 0.0498 2.6176 2.6730 2.6789
169950.0000 0.0421 0.0084 -0.0569 2.6719 2.7429 2.6364
169960.0000 -0.0988 0.0160 0.0081 2.8189 2.8719 2.6845
169970.0000 -0.1430 -0.1013 0.0674 2.7143 2.7708 2.8551
169980.0000 -0.1447 -0.0729 0.0330 2.8061 2.7384 2.8395
169990.0000 -0.0098 -0.2728 0.0165 2.6905 2.8033 2.7373
170000.0000 -0.0858 -0.2405 -0.0359 2.9184 2.7547 2.7128
170010.0000 -0.0737 0.0061 -0.0789 2.7832 2.8855 2.7012
170020.0000 0.0028 -0.0070 -0.2590 2.8077 2.8873 2.7812
170030.0000 -0.0188 0.0148 -0.2170 2.7635 2.8195 2.7446
170040.0000 0.0773 -0.0681 -0.1084 2.7016 2.9108 2.7975
170050.0000 -0.0576 -0.1207 0.0197 2.6894 2.8174 2.7146
170060.0000 -0.1159 0.0066 -0.0136 2.6897 2.7091 2.6375
170070.0000 -0.0679 0.0447 -0.0118 2.5231 2.7278 2.6335
170080.0000 -0.0273 0.0335 -0.0578 2.8358 2.6038 2.6511
170090.0000 0.0614 0.0438 -0.0628 2.6857 2.5257 2.5838
170100.0000 0.0387 0.1395 -0.0268 2.6857 2.6611 2.5134
170110.0000 0.0316 -0.0239 -0.0424 2.8016 2.7837 2.6498
170120.0000 0.1143 0.1333 -0.0841 2.7590 2.7181 2.7621
170130.0000 0.1692 0.0218 0.0066 2.6963 2.6070 2.5919
170140.0000 -0.0531 0.0112 -0.1220 2.7874 2.6896 2.5995
170150.0000 -0.1149 -0.0713 -0.1241 2.5984 2.7935 2.6284
170160.0000 -0.0065 -0.0181 -0.1194 2.7072 2.7434 2.7851
170170.0000 -0.0546 -0.3604 -0.0434 2.7475 2.7101 2.7850
170180.0000 0.0005 -0.0663 -0.1794 2.6414 2.7865 2.8014
170190.0000 -0.1520 -0.0581 -0.1966 2.7903 2.8341 2.8242
170200.0000 -0.0834 -0.0974 -0.0612 2.5493 2.8434 2.6951
170210.0000 -0.1585 0.0029 -0.1344 2.7276 2.8551 2.6687
170220.0000 -0.2402 -0.1131 0.0130 2.7708 2.7701 2.6561
170230.0000 -0.1855 -0.1043 -0.0786 2.6481 2.7660 2.6263
170240.0000 -0.0120 -0.0208 -0.1171 2.6225 2.6784 2.6174
170250.0000 0.0758 0.0140 -0.0896 2.7474 2.7899 2.7030
170260.0000 -0.1273 0.0069 -0.1416 2.7746 2.6442 2.6956
170270.0000 -0.1146 -0.0915 -0.1731 2.7164 2.7044 2.7783
170280.0000 0.0196 -0.0724 -0.2350 2.7903 2.8206 2.6475
170290.0000 -0.0501 -0.0020 -0.3301 2.7663 2.6039 2.6364
170300.0000 -0.1009 0.0046 -0.1956 2.6816 2.5385 2.5605
170310.0000 -0.0812 -0.0251 -0.1006 2.6672 2.8306 2.7456
170320.0000 -0.1363 -0.0913 -0.0875 2.7050 2.5974 2.6278
170330.0000 -0.1928 0.0144 -0.0611 2.8719 2.7140 2.6150
170340.0000 -0.0434 -0.1090 -0.1387 2.8604 2.5627 2.7073
170350.0000 -0.1198 -0.1640 -0.1611 2.8382 2.7976 2.6817
170360.0000 -0.1745 -0.2162 -0.0001 2.7836 2.6611 2.5975
170370.0000 -0.1949 -0.2283 -0.0362 2.8826 2.5722 2.4974
170380.0000 -0.1698 -0.2900 0.1181 2.7990 2.6638 2.7300
170390.0000 -0.1212 -0.2512 -0.0246 2.8402 2.5126 2.7391
170400.0000 -0.0949 -0.1525 0.0031 2.8521 2.7332 2.5671
170410.0000 -0.1519 -0.1450 0.0079 2.9292 2.6791 2.6849
170420.0000 0.0193 -0.1472 0.0799 2.8104 2.7208 2.5247
170430.0000 0.0520 -0.2197 -0.0622 2.7627 2.7958 2.6059
170440.0000 0.1850 -0.2382 -0.0737 2.9659 2.7527 2.5293
170450.0000 0.1082 -0.2448 0.0165 2.8024 2.7693 2.5849
170460.0000 -0.0369 -0.1953 -0.1313 2.9648 2.7891 2.8008
170470.0000 -0.0802 -0.1009 0.0141 2.8367 2.9259 2.8162
170480.0000 -0.2573 -0.1986 -0.0700 2.7833 2.7961 2.7073
170490.0000 -0.0101 -0.2529 -0.0664 2.9459 2.8380 2.7822
170500.0000 -0.0189 -0.1595 0.1106 2.8769 2.7072 2.7809
170510.0000 -0.0133 -0.2648 0.0860 2.7102 2.7568 2.8085
170520.0000 0.1692 -0.2672 0.0668 2.7785 2.7639 2.6890
170530.0000 0.0252 -0.1053 -0.0767 2.7587 2.7228 2.5645
170540.0000 -0.0484 -0.1198 -0.0507 2.8278 2.8035 2.6936
170550.0000 0.1473 -0.0903 0.0514 2.8234 2.9550 2.6559
170560.0000 -0.1884 -0.1399 0.1179 2.8360 2.7444 2.6222
170570.0000 -0.1484 -0.1591 0.2324 3.0545 2.8765 2.5358
170580.0000 -0.1745 -0.0541 0.1162 3.0055 2.8574 2.6940
170590.0000 -0.0570 -0.0208 0.1797 2.9806 2.7499 2.7014
170600.0000 -0.0800 -0.0228 0.0629 2.8372 2.8871 2.6978
170610.0000 -0.1428 -0.1579 -0.1107 2.8822 2.8630 2.6861
170620.0000 -0.2114 -0.1616 -0.0389 2.9386 2.9336 2.6825
170630.0000 -0.0791 -0.0459 0.0501 2.8565 2.7375 2.5928
170640.0000 -0.0190 -0.0079 0.1602 2.7522 2.8456 2.6248
170650.0000 -0.1345 -0.1312 0.0599 2.8688 2.8248 2.6036
170660.0000 -0.0386 0.0642 0.0472 2.9529 2.9079 2.7158
170670.0000 -0.1160 -0.1740 0.1374 2.9040 2.8785 2.7159
170680.0000 -0.1681 -0.0227 0.1810 2.9085 2.7712 2.7012
170690.0000 -0.2237 -0.2473 0.0725 2.9287 2.9648 2.8413
170700.0000 -0.2748 0.0006 -0.0412 2.7979 2.9469 2.6714
170710.0000 -0.2522 -0.0419 0.0707 2.8156 2.8452 2.6194
170720.0000 -0.2545 0.0618 -0.0186 2.8224 2.8333 2.7233
170730.0000 -0.1898 0.0170 -0.0600 2.8638 2.9532 2.7019
170740.0000 -0.2673 -0.0905 -0.0912 2.7544 2.8814 2.7702
170750.0000 -0.1169 0.0515 -0.0400 2.6497 2.8957 2.5422
170760.0000 -0.0726 0.0191 -0.1787 2.7196 2.9409 2.4461
170770.0000 -0.0821 0.0197 -0.1878 2.6924 2.8617 2.4384
170780.0000 0.0070 0.1134 -0.1610 2.7600 2.9357 2.5808
170790.0000 -0.0853 0.0451 -0.1648 2.7883 2.7618 2.4380
170800.0000 -0.0929 0.0628 -0.1351 2.8048 2.9572 2.5443
170810.0000 -0.2580 0.0092 0.0138 2.6981 2.8663 2.4497
170820.0000 -0.2072 0.0925 0.0818 2.8152 3.0042 2.6250
170830.0000 -0.2552 -0.0246 0.0746 2.8287 2.8365 2.7523
170840.0000 -0.2321 0.0414 -0.1250 2.9067 3.0154 2.4918
170850.0000 -0.1312 0.0334 -0.0275 2.7213 2.9292 2.6427
170860.0000 -0.2916 0.0313 0.0525 2.7577 2.7343 2.7266
170870.0000 -0.1609 -0.1240 -0.0777 2.9872 2.7277 2.6009
170880.0000 -0.1307 -0.0692 0.0380 2.7537 2.8070 2.6140
170890.0000 -0.1554 -0.0054 -0.0225 2.7508 2.7197 2.6045
170900.0000 -0.1136 -0.0089 -0.1584 2.9254 2.7099 2.6104
170910.0000 -0.1059 0.0262 -0.0802 2.8504 2.5748 2.6413
170920.0000 -0.0726 0.0256 0.0744 2.8837 2.7326 2.5930
170930.0000 -0.1667 -0.0669 -0.0381 2.8316 2.8352 2.6057
170940.0000 -0.0537 0.0398 -0.0941 2.8455 2.7946 2.6640
170950.0000 -0.1760 -0.0349 -0.1399 2.7736 2.7413 2.6734
170960.0000 0.0594 -0.0672 -0.2110 2.7710 2.9454 2.6287
170970.0000 -0.0718 -0.1073 -0.2445 2.9618 2.7732 2.5147
170980.0000 -0.0562 -0.1955 -0.0627 2.8466 2.9487 2.7744
170990.0000 -0.0673 -0.2144 -0.1091 2.8625 2.9825 2.6312
171000.0000 -0.1488 0.0177 -0.0746 2.9187 3.0317 2.6228
171010.0000 0.0310 -0.1601 0.0168 2.7673 3.0182 2.6712
171020.0000 -0.0446 -0.1838 -0.2274 2.8902 2.8041 2.6762
171030.0000 0.0121 -0.1333 -0.0742 2.7452 2.6320 2.6117
171040.0000 0.0656 -0.0228 -0.0608 2.8424 2.7184 2.6592
171050.0000 -0.0061 0.0008 -0.0487 2.7326 2.8026 2.6739
171060.0000 0.1404 0.0136 0.0018 2.7521 2.8185 2.8104
171070.0000 0.1725 0.0615 -0.1702 2.8809 2.8605 2.8024
171080.0000 0.0483 -0.0192 -0.0380 2.7335 2.7566 2.6899
171090.0000 0.0954 0.0967 -0.0735 2.7058 2.7509 2.6329
171100.0000 0.1175 -0.0082 0.0575 2.8376 2.8412 2.6411
171110.0000 0.0526 -0.1245 -0.1222 2.7677 2.8858 2.6267
171120.0000 0.0749 0.0417 -0.1803 2.7025 2.8313 2.7475
171130.0000 0.1480 0.0638 -0.0783 2.7307 2.8705 2.6280
171140.0000 0.1593 0.1046 -0.1016 2.7351 2.7996 2.6606
171150.0000 0.0946 0.1753 -0.0324 2.7628 2.8330 2.7388
171160.0000 -0.0523 0.0248 -0.1341 2.8712 2.9834 2.7247
171170.0000 0.1060 0.0487 -0.1257 2.7223 2.7551 2.7705
171180.0000 0.2586 0.0031 -0.1663 2.7851 2.9737 2.8816
171190.0000 0.1088 0.0086 -0.2007 2.7546 2.9187 2.8059
171200.0000 -0.0281 0.1168 -0.0763 2.8352 2.8144 2.8247
171210.0000 0.0639 0.1101 -0.1104 2.9513 2.8564 2.9026
171220.0000 0.0768 0.1846 -0.1901 2.8236 2.8017 2.7885
171230.0000 -0.0484 0.1184 -0.1681 2.6314 2.6942 2.7802
171240.0000 -0.0724 0.0371 -0.2193 2.7083 2.7526 2.6957
171250.0000 -0.1249 0.0412 -0.2880 2.7504 2.6527 2.7264
171260.0000 0.0324 0.1022 -0.1824 2.6894 2.7060 2.6817
171270.0000 -0.0375 0.2171 -0.1792 2.6576 2.6761 2.6964
171280.0000 0.0070 0.0938 -0.1427 2.9908 2.8319 2.6303
171290.0000 0.0014 0.0250 -0.1232 2.7216 2.8869 2.9056
171300.0000 -0.0430 0.0504 -0.1582 2.7329 2.6483 2.5623
171310.0000 0.0201 0.1819 -0.2985 2.7850 2.7396 2.7306
171320.0000 0.0082 0.0447 -0.2248 2.7756 2.7206 2.6779
171330.0000 -0.1076 0.0194 -0.2096 2.7302 3.0056 2.8925
171340.0000 -0.0603 0.0066 -0.2544 2.7439 2.7560 2.9627
171350.0000 -0.0555 0.0346 -0.3148 2.7743 2.8868 2.8476
171360.0000 -0.1333 -0.0236 -0.3107 2.7157 2.7611 2.7836
171370.0000 -0.0943 -0.0390 -0.2550 2.6790 2.7144 2.7334
171380.0000 -0.1452 -0.0654 -0.1516 2.6724 2.9201 2.7615
171390.0000 -0.0176 -0.0028 -0.1778 2.6472 2.8398 2.7259
171400.0000 -0.1870 -0.0056 -0.0534 2.6962 3.0014 2.8563
171410.0000 -0.0339 -0.1377 -0.0437 2.5536 2.9746 2.7797
171420.0000 -0.1166 0.0088 -0.0810 2.7938 2.8116 2.7557
171430.0000 -0.0226 0.0205 -0.0159 2.5835 3.0503 2.6464
171440.0000 0.0181 -0.1356 0.0030 2.8181 2.9600 2.8038
171450.0000 -0.1227 -0.0441 0.0196 2.9270 2.9323 2.6356
171460.0000 -0.1209 -0.0556 -0.0199 2.9161 2.7320 2.5600
171470.0000 -0.0465 -0.0970 -0.0987 2.9410 2.7662 2.6356
171480.0000 0.0175 -0.0864 0.0763 2.7612 2.8542 2.6198
171490.0000 0.0633 -0.0440 0.0600 2.7698 2.9403 2.6880
171500.0000 0.2202 -0.0700 -0.0316 2.7014 3.0194 2.6878
171510.0000 0.1335 -0.0788 -0.0260 2.7755 2.9314 2.7538
171520.0000 -0.0284 0.0970 0.0306 2.8957 3.0081 2.6124
171530.0000 0.0990 -0.0475 -0.0712 2.6776 2.7509 2.7548
171540.0000 0.1402 -0.1312 0.0232 2.8476 2.8416 2.7506
171550.0000 0.0901 -0.0867 0.0084 2.8903 3.0160 2.6596
171560.0000 0.2465 0.0354 -0.0298 2.8199 2.8624 2.8458
171570.0000 0.0583 -0.1851 -0.0652 2.8717 2.9199 2.7506
171580.0000 0.0333 -0.0566 -0.0616 2.7803 2.7685 2.6480
171590.0000 0.0589 -0.0547 -0.0139 2.8908 2.7928 2.6953
171600.0000 0.1304 -0.1505 -0.0713 2.7546 2.7735 2.7197
171610.0000 0.1595 -0.0187 -0.0396 2.8152 2.7854 2.6778
171620.0000 0.0747 -0.0990 -0.0401 2.8360 2.6950 2.6748
171630.0000 0.0971 -0.1853 0.0331 2.6257 2.5919 2.7437
171640.0000 0.0600 -0.0238 0.1063 2.8973 2.7073 2.5960
171650.0000 0.1781 -0.1234 0.2676 2.7226 2.6638 2.6556
171660.0000 -0.0485 -0.0234 0.0384 2.6905 2.8059 2.8341
171670.0000 0.0797 0.0435 0.1049 2.8036 2.8202 2.8168
171680.0000 0.0085 0.0310 0.1702 2.6460 2.7465 2.6966
171690.0000 0.0187 0.1312 0.2028 2.6759 2.7683 2.7570
171700.0000 0.1157 0.0354 0.0836 2.6925 2.7423 2.7793
171710.0000 -0.0444 -0.0399 -0.1048 2.5503 2.7381 2.7592
171720.0000 -0.0323 0.2244 0.0268 2.6167 2.7847 2.6766
171730.0000 -0.0303 0.1154 0.0071 2.6633 2.7797 2.7312
171740.0000 0.0854 0.0495 -0.1238 2.7396 2.6568 2.5347
171750.0000 0.0261 -0.0159 0.0231 2.7973 2.5412 2.7390
171760.0000 0.0478 0.0565 0.1333 2.7855 2.7584 2.7544
171770.0000 0.0900 -0.0265 0.1170 2.6379 2.7737 2.7053
171780.0000 0.1106 0.0611 -0.1583 2.7941 2.8819 2.8706
171790.0000 0.0276 -0.0858 -0.0107 2.7099 2.8370 2.7734
171800.0000 0.0936 -0.0204 -0.0018 2.8777 2.7359 2.6815
171810.0000 0.1836 0.0889 -0.0448 2.8063 2.7232 2.6513
171820.0000 0.1004 0.1518 -0.2528 2.8701 2.9331 2.7921
171830.0000 0.1364 0.0940 -0.1312 2.6148 2.7756 2.7819
171840.0000 0.1034 0.1286 -0.0033 2.7414 2.9172 2.8114
171850.0000 0.0855 -0.0461 -0.0495 2.6637 2.6670 2.8616
171860.0000 -0.0135 -0.0463 -0.1315 2.7162 2.7502 2.8076
171870.0000 0.1862 0.0002 -0.0595 2.6217 2.6246 2.7734
171880.0000 -0.0220 -0.0023 -0.0324 2.7063 2.7390 2.5899
171890.0000 0.1178 -0.0922 -0.0533 2.9087 2.6631 2.6979
171900.0000 0.0708 0.0001 -0.0770 2.6616 2.5828 2.6135
171910.0000 0.0683 0.0555 0.0565 2.7613 2.6106 2.5551
171920.0000 0.1824 0.0375 -0.0440 2.8791 2.6934 2.7292
171930.0000 0.1831 0.0344 0.0300 2.7717 2.7315 2.5847
171940.0000 0.1369 0.0250 0.0004 2.7757 2.9229 2.6272
171950.0000 0.0712 -0.0993 0.0122 2.7326 2.8613 2.6429
171960.0000 0.1282 -0.0966 -0.1257 2.6793 2.8346 2.8222
171970.0000 0.0718 0.0827 0.0244 2.5801 2.7482 2.6461
171980.0000 -0.0062 0.0342 0.0385 2.6776 2.9173 2.8916
171990.0000 -0.0310 0.0909 0.0383 2.5878 2.7328 2.7716
172000.0000 -0.0140 -0.0381 -0.0687 2.6946 2.7432 3.0461
172010.0000 0.0376 0.0467 -0.1336 2.7179 2.8455 2.6622
172020.0000 0.0594 0.0630 -0.0122 2.8053 2.7681 2.6817
172030.0000 -0.1091 0.2209 -0.0105 2.7171 2.7341 2.7204
172040.0000 -0.1133 0.2040 -0.0083 2.8543 2.7735 2.8064
172050.0000 0.0271 0.1607 0.0104 2.8007 2.6947 2.7430
172060.0000 0.0183 0.1973 -0.1849 2.7738 2.7138 2.7622
172070.0000 -0.1323 0.2393 -0.0293 2.8426 2.7349 2.7616
172080.0000 -0.0358 0.2816 0.1549 2.8186 2.7851 2.7937
172090.0000 -0.0190 0.2895 0.0348 2.9950 2.8728 2.9478
172100.0000 -0.0857 0.2072 -0.0513 2.7642 2.9570 2.6624
172110.0000 -0.1800 -0.0509 0.0212 2.8345 2.8837 2.9760
172120.0000 -0.0644 0.0859 0.0075 2.6698 2.7834 2.7613
172130.0000 0.0695 0.1747 -0.0529 2.6892 2.9024 2.7133
172140.0000 -0.0325 0.1254 0.1666 2.7167 2.8378 2.8600
172150.0000 -0.0494 0.1158 0.1167 2.7002 2.7733 2.7008
172160.0000 -0.0152 0.1866 0.0285 2.4842 2.8515 2.8517
172170.0000 -0.1202 0.2040 0.0465 2.6838 2.8113 2.8410
172180.0000 -0.1373 0.1127 -0.1172 2.6450 2.9894 2.8012
172190.0000 0.0546 0.2442 -0.0286 2.4949 2.8289 2.6209
172200.0000 -0.0877 0.1346 -0.0728 2.3844 2.8148 2.5579
172210.0000 -0.0629 0.1477 0.0079 2.7524 2.7988 2.6293
172220.0000 0.0559 0.0504 0.1226 2.7239 2.8361 2.5684
172230.0000 0.0708 0.1323 0.0862 2.7687 2.8706 2.5829
172240.0000 -0.0600 0.1346 0.0996 2.6622 2.8361 2.6827
172250.0000 0.0174 0.0737 0.0920 2.9822 2.8236 2.7661
172260.0000 0.0983 0.0239 0.0602 2.8272 2.8081 2.7608
172270.0000 -0.0398 0.0144 0.0702 2.6685 2.6638 2.6354
172280.0000 0.0036 0.0939 -0.1192 2.9871 2.7988 2.6262
172290.0000 0.0151 -0.0062 -0.2954 2.8329 2.6605 2.5538
172300.0000 -0.0056 0.0379 -0.1786 2.7970 2.7738 2.6529
172310.0000 0.2217 0.1911 -0.0737 2.8021 2.6381 2.6811
172320.0000 0.0074 0.1719 -0.2615 2.8901 2.6829 3.0193
172330.0000 0.0280 0.2467 -0.1650 2.6220 2.5396 2.5757
172340.0000 0.1280 0.3230 -0.0821 2.6681 2.6084 2.6637
172350.0000 0.2176 0.3221 -0.1574 2.7180 2.5604 2.5845
172360.0000 0.1752 0.1745 -0.1608 2.6645 2.5503 2.6166
172370.0000 0.2212 0.1488 -0.1351 2.7434 2.5442 2.6232
172380.0000 0.2193 0.0736 -0.1805 2.7453 2.7382 2.7152
172390.0000 0.2474 0.1294 -0.2318 2.7681 2.6641 2.6887
172400.0000 0.4286 0.0905 0.0258 2.8302 2.6712 2.6316
172410.0000 0.2809 0.1186 -0.1719 2.7711 2.8756 2.7341
172420.0000 0.2119 0.2143 0.0036 2.6787 2.9361 2.6862
172430.0000 0.2097 0.1124 -0.1577 2.7433 2.6276 2.7187
172440.0000 0.1183 0.1305 -0.0442 2.8577 2.6521 3.0448
172450.0000 0.1317 0.0749 -0.1126 2.7076 2.6453 2.7950
172460.0000 0.2011 0.1678 -0.0288 2.6758 2.7371 2.7670
172470.0000 0.2288 0.2506 -0.0419 2.6350 2.8467 2.7044
172480.0000 0.1033 0.1992 -0.0422 2.7124 2.7094 2.6018
172490.0000 0.1030 0.1304 -0.0600 2.5366 2.6228 2.6486
172500.0000 0.0741 0.1586 -0.0803 2.6430 2.6337 2.8043
172510.0000 0.0566 -0.0533 -0.1781 2.5258 2.7556 2.7101
172520.0000 0.0755 0.0981 -0.1269 2.6060 2.7594 2.8265
172530.0000 -0.0034 0.1750 -0.1183 2.6493 2.8615 2.7084
172540.0000 0.1362 0.0445 -0.0052 2.6864 2.6594 2.6966
172550.0000 0.1096 0.0019 0.0275 2.5817 2.7542 2.6033
172560.0000 0.1098 0.0850 -0.0362 2.5847 2.6888 2.6301
172570.0000 0.1405 0.0969 0.1355 2.6832 2.6979 2.7684
172580.0000 0.1012 0.1664 -0.0703 2.6701 2.5480 2.7720
172590.0000 0.0952 0.0437 -0.0992 2.5562 2.6562 2.7554
172600.0000 0.0963 0.0604 -0.0917 2.6402 2.7405 2.7489
172610.0000 0.1322 0.1416 0.1003 2.5278 2.8463 2.7879
172620.0000 0.1610 0.1223 0.1873 2.6840 2.6180 2.7676
172630.0000 0.2451 0.2060 -0.0857 2.7251 2.8632 2.9770
172640.0000 0.1654 0.2183 0.0587 2.7801 2.7557 2.8659
172650.0000 0.1112 0.2483 0.1117 2.8001 2.6753 2.7945
172660.0000 0.0697 0.1205 -0.0589 2.8714 2.7084 2.8149
172670.0000 0.0607 0.0418 -0.0131 2.8443 2.7026 2.7893
172680.0000 0.1416 0.1162 -0.0519 2.7885 2.7320 2.6509
172690.0000 0.1578 0.0258 -0.0261 3.0503 2.7386 2.8631
172700.0000 -0.0784 0.0810 0.0452 2.8323 2.5307 2.8905
172710.0000 -0.0742 -0.0228 -0.0828 2.7575 2.6019 2.7115
172720.0000 -0.0496 0.1466 -0.0055 2.6264 2.7360 2.8884
172730.0000 -0.0673 0.0871 0.0537 2.4124 2.6974 2.7142
